ChathamIsland
NZ_DOE
43.92°S     176.50°W
16-sept-83  11-Oct-1996
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Air         Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3
Mar         N           98          98          98          98          98          87          61          -999        98
Mar         Mean        23.532      0.212       3.982       12.789      41.591      0.755       0.0043      -999        0.3369
Mar         StdDev      32.358      0.47        4.499       17.485      56.863      1.377       0.004       -999        0.5857
Apr         N           103         103         103         103         103         97          58          -999        103
Apr         Mean        18.574      0.278       3.496       10.532      34.249      0.856       0.018       -999        0.4679
Apr         StdDev      24.106      0.324       3.718       14.589      47.443      0.946       0.0113      -999        0.38
May         N           118         118         118         118         118         116         67          -999        118
May         Mean        9.493       0.522       2.672       5.292       17.211      1.326       0.0687      -999        0.613
May         StdDev      7.862       0.748       2.805       4.212       13.697      2.588       0.0589      -999        0.6969
Jun         N           114         114         114         114         114         114         62          -999        114
Jun         Mean        7.151       0.271       1.726       3.824       12.436      0.763       0.1252      -999        0.5642
Jun         StdDev      4.453       0.233       0.969       2.34        7.611       0.769       0.077       -999        0.334
Jul         N           118         118         118         118         118         118         71          -999        118
Jul         Mean        5.874       0.328       1.467       3.24        10.537      0.651       0.1617      -999        0.517
Jul         StdDev      3.531       0.366       0.672       1.942       6.314       0.484       0.0805      -999        0.239
Aug         N           133         133         133         133         133         133         78          -999        133
Aug         Mean        6.774       0.213       1.394       3.623       11.781      0.482       0.0615      -999        0.4604
Aug         StdDev      4.721       0.217       0.842       2.569       8.353       0.52        0.038       -999        0.3509
Sep         N           142         142         142         142         142         136         74          -999        142
Sep         Mean        11.078      0.323       2.228       6.176       20.084      0.629       0.0209      -999        0.5954
Sep         StdDev      15.14       0.421       2.455       9.055       29.447      0.907       0.0158      -999        0.8348
Oct         N           117         117         117         117         117         115         69          -999        117
Oct         Mean        11.42       0.262       2.168       6.296       20.473      0.57        0.0079      -999        0.2908
Oct         StdDev      13.629      0.516       2.399       7.513       24.433      1.407       0.0074      -999        0.3168
Nov         N           118         118         118         118         118         113         68          -999        118
Nov         Mean        15.794      0.21        2.715       8.807       28.639      0.524       0.0019      -999        0.1825
Nov         StdDev      17.26       0.376       2.732       10.135      32.959      1.162       0.0024      -999        0.2534
Dec         N           118         118         118         118         118         109         41          -999        118
Dec         Mean        19.136      0.216       3.164       10.721      34.865      0.494       0.0016      -999        0.1617
Dec         StdDev      16.181      0.56        2.505       9.514       30.94       1.068       0.003       -999        0.2175
Ann         Mean        14.289      0.271       2.68        7.909       25.719      0.687       0.0397      -999        0.3748

MaceHead
InSectorOnly
53.32°N     9.85°W
11-août-88  15-août-94
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Ash&Al      Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3
Jan         N           59          59          59          59          59          58          53          4           59
Jan         Mean        17.358      0.594       3.391       9.997       32.511      1.014       0.0039      0.066       0.2495
Jan         StdDev      13.751      1.171       2.171       10.509      34.175      1.709       0.0035      0.045       0.4787
Feb         N           60          60          60          60          60          60          55          5           60
Feb         Mean        16.253      0.527       3.296       8.926       29.026      1.05        0.0051      1.118       0.2953
Feb         StdDev      8.138       0.748       1.565       4.463       14.514      1.427       0.0042      2.175       0.4549
Mar         N           66          66          66          66          66          66          60          10          66
Mar         Mean        14.669      0.5         2.805       8.276       26.915      0.722       0.0119      2.265       0.2658
Mar         StdDev      7.372       1.468       1.171       4.036       13.126      0.977       0.0123      5.582       0.9181
Apr         N           55          55          55          54          54          53          47          7           54
Apr         Mean        10.118      0.897       3.023       5.895       19.171      1.562       0.0271      0.299       0.5662
Apr         StdDev      7.764       1.54        1.99        5.083       16.53       1.761       0.0246      0.234       0.8463
May         N           63          63          63          63          63          63          48          13          62
May         Mean        6.012       1.784       3.834       3.37        10.961      2.986       0.1046      1.075       0.9329
May         StdDev      4.098       2.86        4.947       2.306       7.499       4.944       0.0859      1.125       1.7198
Jun         N           86          86          86          86          86          86          64          1           84
Jun         Mean        6.706       0.867       2.82        3.829       12.453      1.857       0.2338      0.089       0.5392
Jun         StdDev      3.773       1.332       2.425       2.102       6.836       2.501       0.1358      -999        1.0259
Jul         N           94          94          94          94          94          94          78          18          94
Jul         Mean        6.702       0.996       2.528       3.786       12.313      1.575       0.1416      1.952       0.5453
Jul         StdDev      3.875       2.001       2.692       2.197       7.143       2.607       0.0954      2.545       1.0318
Aug         N           100         100         100         100         100         100         82          33          100
Aug         Mean        6.058       0.379       1.518       3.336       10.848      0.678       0.0548      0.529       0.203
Aug         StdDev      3.119       0.294       0.622       1.732       5.634       0.562       0.0318      0.702       0.2004
Sep         N           72          72          72          72          72          72          61          33          56
Sep         Mean        8.404       0.842       2.26        4.671       15.191      1.084       0.0241      0.834       0.4242
Sep         StdDev      4.272       1.362       1.593       2.31        7.513       1.667       0.0123      1.345       0.7028
Oct         N           47          47          47          47          47          47          37          17          37
Oct         Mean        9.778       0.326       1.855       5.373       17.473      0.502       0.0122      0.691       0.1522
Oct         StdDev      4.97        0.486       0.856       2.756       8.962       0.461       0.0101      0.67        0.13
Nov         N           49          49          49          49          49          49          42          18          34
Nov         Mean        12.344      0.387       2.188       6.825       22.196      0.47        0.0042      1.194       0.1186
Nov         StdDev      6.489       0.587       1           3.518       11.441      0.618       0.0028      1.065       0.1202
Dec         N           47          47          47          47          47          47          47          27          32
Dec         Mean        15.645      0.698       4.058       8.902       28.95       1.818       0.0052      1.992       0.2361
Dec         StdDev      7.167       1.042       3.612       3.957       12.868      3.87        0.0043      3.122       0.385
Ann         Mean        10.837      0.733       2.798       6.099       19.834      1.276       0.0524      1.009       0.3774

RsmasUnivOfMi
HiVolInSectorOnly
25.75°N     80.25°W
02-janv-89  07-août-98
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Ash*1.3     Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3
Jan         N           153         153         153         153         153         152         65          153         153
Jan         Mean        5.259       1.913       2.22        3.163       10.286      1.436       0.0246      1.167       0.6606
Jan         StdDev      2.585       2.964       0.961       1.482       4.819       1.001       0.0096      2.222       0.7254
Feb         N           144         144         144         144         144         144         65          144         144
Feb         Mean        5.221       1.895       2.761       3.229       10.5        1.948       0.0281      1.354       0.6714
Feb         StdDev      2.933       1.561       1.238       1.64        5.335       1.234       0.0113      1.48        0.5789
Mar         N           165         165         165         165         165         165         68          165         163
Mar         Mean        5.02        2.188       3.38        3.12        10.147      2.595       0.0349      1.658       0.8304
Mar         StdDev      4.28        2.053       1.572       1.671       5.435       1.633       0.0124      1.797       1.0442
Apr         N           165         165         165         165         165         165         62          165         165
Apr         Mean        4.752       2.428       3.711       3.149       10.242      2.918       0.0487      1.794       0.9906
Apr         StdDev      2.904       2.401       1.824       1.615       5.252       1.875       0.0183      1.436       1.0036
May         N           176         176         176         174         174         174         71          176         176
May         Mean        3.169       2.445       4.192       2.244       7.299       3.643       0.0581      2.471       1.1044
May         StdDev      2.921       1.95        2.682       1.535       4.992       2.775       0.0283      2.691       0.8366
Jun         N           176         176         176         176         176         176         61          176         176
Jun         Mean        3.204       2.015       2.394       2.076       6.753       1.871       0.048       10.629      0.7274
Jun         StdDev      1.775       1.667       1.237       0.972       3.162       1.211       0.0291      19.298      0.7827
Jul         N           187         187         187         187         187         187         49          187         187
Jul         Mean        3.569       1.847       2.452       2.2         7.155       1.898       0.0442      17.917      0.6168
Jul         StdDev      1.914       1.32        1.329       1.074       3.494       1.318       0.0144      19.713      0.591
Aug         N           167         167         167         167         167         166         53          167         167
Aug         Mean        3.122       1.807       2.596       1.98        6.438       2.06        0.0404      10.364      0.6
Aug         StdDev      2.3         1.732       2.358       1.37        4.454       2.267       0.0136      15.334      0.5657
Sep         N           125         125         125         125         126         125         50          125         125
Sep         Mean        2.896       1.515       2.379       1.9         6.129       1.901       0.0443      3.935       0.626
Sep         StdDev      1.607       1.049       1.39        0.889       2.931       1.416       0.0154      5.469       0.4998
Oct         N           150         150         150         150         150         150         47          150         150
Oct         Mean        3.496       1.918       2.915       2.285       7.431       2.339       0.0386      1.383       0.7207
Oct         StdDev      2.49        2.149       1.934       1.309       4.258       1.979       0.0179      2.466       0.6372
Nov         N           120         120         120         120         120         120         42          120         120
Nov         Mean        5.056       1.65        2.543       3.244       10.549      1.726       0.0355      1.116       0.6301
Nov         StdDev      3.144       1.578       1.107       2.038       6.629       1.18        0.0143      1.323       0.5654
Dec         N           115         115         115         116         116         115         34          115         115
Dec         Mean        4.154       2.201       2.36        2.62        8.52        1.701       0.0268      1.306       0.7886
Dec         StdDev      2.607       2.773       1.083       1.534       4.99        1.022       0.0099      2.039       0.7698
Ann         Mean        4.077       1.985       2.825       2.601       8.454       2.17        0.0393      4.591       0.7472

Rukomechi
Zimbabwe
16.00°S     29.50°E
Not-Known   Not-Known
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Ash*1.3     Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3
Jan         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Jan         Mean        -999        -999        -999        -999        -999        -999        -999        1.453       -999
Jan         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Feb         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Feb         Mean        -999        -999        -999        -999        -999        -999        -999        1.913       -999
Feb         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Mar         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Mar         Mean        -999        -999        -999        -999        -999        -999        -999        2.519       -999
Mar         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Apr         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Apr         Mean        -999        -999        -999        -999        -999        -999        -999        6.417       -999
Apr         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
May         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
May         Mean        -999        -999        -999        -999        -999        -999        -999        11.935      -999
May         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Jun         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Jun         Mean        -999        -999        -999        -999        -999        -999        -999        13.787      -999
Jun         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Jul         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Jul         Mean        -999        -999        -999        -999        -999        -999        -999        17.177      -999
Jul         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Aug         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Aug         Mean        -999        -999        -999        -999        -999        -999        -999        19.268      -999
Aug         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Sep         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Sep         Mean        -999        -999        -999        -999        -999        -999        -999        24.243      -999
Sep         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Oct         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Oct         Mean        -999        -999        -999        -999        -999        -999        -999        16.662      -999
Oct         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Nov         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Nov         Mean        -999        -999        -999        -999        -999        -999        -999        7.801       -999
Nov         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Dec         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Dec         Mean        -999        -999        -999        -999        -999        -999        -999        3.231       -999
Dec         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Ann         Mean        -999        -999        -999        -999        -999        -999        -999        10.534      -999

Jabirun
NorthernAustralia
12.70°S     132.90°E
Not-Known   Not-Known
Mon         Stat        Cl          NO3         SO4         Na          SeaSalt     nssSO4      MSA         Dust        NH4
of          Param       Air         Air         Air         Air         Air         Air         Air         Ash*1.3     Air
Yr          *           µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3       µg/m3
Jan         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Jan         Mean        -999        -999        -999        -999        -999        -999        -999        1.308       -999
Jan         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Feb         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Feb         Mean        -999        -999        -999        -999        -999        -999        -999        4.258       -999
Feb         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Mar         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Mar         Mean        -999        -999        -999        -999        -999        -999        -999        1.734       -999
Mar         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Apr         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Apr         Mean        -999        -999        -999        -999        -999        -999        -999        3.421       -999
Apr         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
May         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
May         Mean        -999        -999        -999        -999        -999        -999        -999        3.916       -999
May         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Jun         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Jun         Mean        -999        -999        -999        -999        -999        -999        -999        3.414       -999
Jun         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Jul         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Jul         Mean        -999        -999        -999        -999        -999        -999        -999        8.625       -999
Jul         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Aug         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Aug         Mean        -999        -999        -999        -999        -999        -999        -999        4.222       -999
Aug         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Sep         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Sep         Mean        -999        -999        -999        -999        -999        -999        -999        5.279       -999
Sep         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Oct         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Oct         Mean        -999        -999        -999        -999        -999        -999        -999        7.096       -999
Oct         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Nov         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Nov         Mean        -999        -999        -999        -999        -999        -999        -999        2.314       -999
Nov         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Dec         N           -999        -999        -999        -999        -999        -999        -999        -999        -999
Dec         Mean        -999        -999        -999        -999        -999        -999        -999        2.793       -999
Dec         StdDev      -999        -999        -999        -999        -999        -999        -999        -999        -999
Ann         Mean        -999        -999        -999        -999        -999        -999        -999        4.032       -999


